Date,SA_NB_Level,SA_NB_Slope,SA_NB_Curvature,SA_NB_Lambda,SA_NB_R2,SA_NB_Level_QS,SA_NB_Slope_QS,SA_NB_Curvature_QS,SA_NB_Lambda_QS,SA_NB_R2_QS,SA_NB_Level_TS,SA_NB_Slope_TS,SA_RB_Level,SA_RB_Slope,SA_RB_Curvature,SA_RB_Lambda,SA_RB_R2,SA_RB_Level_QS,SA_RB_Slope_QS,SA_RB_Curvature_QS,SA_RB_Lambda_QS,SA_RB_R2_QS,SA_RB_Level_TS,SA_RB_Slope_TS,US_NB_Level,US_NB_Slope,US_NB_Curvature,US_NB_Lambda,US_NB_R2,US_NB_Level_QS,US_NB_Slope_QS,US_NB_Curvature_QS,US_NB_Lambda_QS,US_NB_R2_QS,US_NB_Level_TS,US_NB_Slope_TS,US_RB_Level,US_RB_Slope,US_RB_Curvature,US_RB_Lambda,US_RB_R2,US_RB_Level_QS,US_RB_Slope_QS,US_RB_Curvature_QS,US_RB_Lambda_QS,US_RB_R2_QS,US_RB_Level_TS,US_RB_Slope_TS,SA_CDS_Level,SA_CDS_Slope,SA_CDS_Curvature,SA_CDS_Lambda,SA_CDS_R2,SA_CDS_Level_QS,SA_CDS_Slope_QS,SA_CDS_Curvature_QS,SA_CDS_Lambda_QS,SA_CDS_R2_QS,USDZAR_Vol_Level,USDZAR_Vol_Slope,USDZAR_Vol_QS_Level,USDZAR_Vol_QS_Slope,USDZARVON.Curncy_QS,USDZARV1W.Curncy_QS,USDZARV2W.Curncy_QS,USDZARV3W.Curncy_QS,USDZARV1M.Curncy_QS,USDZARV2M.Curncy_QS,USDZARV3M.Curncy_QS,USDZARV6M.Curncy_QS,USDZARV9M.Curncy_QS,USDZARV1Y.Curncy_QS,USDZARV18M.Curncy_QS,USDZAR_Vol_Level.1,USDZAR_Vol_Slope.1,USDZAR_Vol_QS_Level.1,USDZAR_Vol_QS_Slope.1,USDZARVON.Curncy_QS.1,USDZARV1W.Curncy_QS.1,USDZARV2W.Curncy_QS.1,USDZARV3W.Curncy_QS.1,USDZARV1M.Curncy_QS.1,USDZARV2M.Curncy_QS.1,USDZARV3M.Curncy_QS.1,USDZARV6M.Curncy_QS.1,USDZARV9M.Curncy_QS.1,USDZARV1Y.Curncy_QS.1,USDZARV18M.Curncy_QS.1,USDEUR_Vol_Level,USDEUR_Vol_Slope,USDZAR_Vol_QS_Level.2,USDZAR_Vol_QS_Slope.2,EURUSDV1W.Curncy_QS,EURUSDV2W.Curncy_QS,EURUSDV1M.Curncy_QS,EURUSDV2M.Curncy_QS,EURUSDV3M.Curncy_QS,EURUSDV6M.Curncy_QS,EURUSDV9M.Curncy_QS,EURUSDV1Y.Curncy_QS
2019-11-01,9.715461447,-2.544131204,-3.992007858,1.37,0.709651837,0.768,0.207,0.134,1,0.613,-15.657494,-10.79049542,3.590066886,-0.456261021,-1.300929099,1.37,0.669411097,1,0.144,0.127,1,0.588,28.84421415,23.75673313,1.950439416,-0.113851307,-1.637005306,1.37,0.598367918,0.046,0.838,0.649,1,0.144,-48.95672372,21.4729662,0.513453109,187.1276111,-191.5495331,1.37,0.954270927,0.052,0.692,0.317,1,0.355,-45.34842802,37.28456832,274.4908192,-113.3433422,-485.902696,1.37,0.988943843,0.369,0.457,0.623,1,0.577,-47.7084868,10.60576205,0.691,0.095,0.588,0.742,0.57,0.442,0.244,0.18,0.208,0.228,0.256,0.258,0.256,-47.7084868,10.60576205,0.691,0.095,0.588,0.742,0.57,0.442,0.244,0.18,0.208,0.228,0.256,0.258,0.256,14.10202285,2.290959292,0.691,0.095,0.094,0.04,0.01,0.032,0.054,0.026,0.028,0.012
2019-12-01,9.697226615,-2.395249449,-3.628200599,1.37,0.594739437,0.755,0.251,0.256,1,0.246,10.78194512,-14.07569105,3.856703495,-0.628032337,-1.557333645,1.37,0.851200145,1,0.095,0.102,1,0.936,35.33276401,-16.56125966,2.027893309,-0.179623328,-1.487918886,1.37,0.666141552,0.099,0.821,0.684,1,0.205,-37.95585823,-20.3835459,0.461492691,156.4871178,-159.9816408,1.37,0.939675715,0.05,0.626,0.384,1,0.286,-38.03513253,20.69225896,272.1913014,-113.1876904,-481.2698462,1.37,0.989016542,0.361,0.484,0.631,1,0.593,-35.08067036,17.53418886,0.999,0.896,0.002,0.008,0.022,0.01,0.004,0.018,0.032,0.078,0.118,0.182,0.18,-35.08067036,17.53418886,0.999,0.896,0.002,0.008,0.022,0.01,0.004,0.018,0.032,0.078,0.118,0.182,0.18,12.94947846,2.233470797,0.999,0.896,0.016,0.138,0.004,0.008,0.008,0.006,0.006,0.006
2020-01-01,9.448833671,-2.032982434,-3.484095397,1.37,0.504487223,0.474,0.52,0.329,1,0.066,10.3914978,-10.91874173,3.833158272,-0.647151513,-1.530208553,1.37,0.887681002,0.99,0.096,0.117,1,0.976,44.2922791,-14.95139551,2.21280377,-0.334902392,-2.01154999,1.37,0.77711097,0.185,0.764,0.526,1,0.246,-28.09856752,-24.59879417,0.554592946,169.7785649,-174.7723029,1.37,0.969825218,0.099,0.674,0.331,1,0.522,-32.03109936,-14.90418416,236.7316255,-110.7874637,-409.8290624,1.37,0.990072536,0.11,0.757,0.882,1,0.885,-38.55052476,14.46461703,0.968,0.597,0.124,0.07,0.07,0.068,0.066,0.13,0.132,0.074,0.08,0.108,0.132,-38.55052476,14.46461703,0.968,0.597,0.124,0.07,0.07,0.068,0.066,0.13,0.132,0.074,0.08,0.108,0.132,14.33326483,2.314964675,0.968,0.597,0.112,0.128,0.182,0.154,0.152,0.102,0.074,0.076
2020-02-01,9.562946122,-2.613884941,-5.327575991,1.37,0.623604454,0.627,0.124,0.019,1,0.372,10.57623152,-12.31749666,3.941981422,-0.860323347,-2.002031735,1.37,0.89320704,0.999,0.002,0.002,1,0.973,56.66100829,-25.03517118,1.770787923,0.189023426,-1.994167302,1.37,0.536536368,0.011,0.896,0.508,1,0.079,-23.88906009,-16.45155307,0.249882411,161.2918201,-166.1225727,1.37,0.972376958,0.007,0.663,0.336,1,0.557,-27.64831099,-14.5107199,270.0000307,-113.0393657,-476.8550822,1.37,0.989085537,0.362,0.524,0.63,1,0.596,-43.10419402,15.91307606,0.86,0.771,0.102,0.436,0.346,0.422,0.4,0.344,0.296,0.28,0.268,0.248,0.28,-43.10419402,15.91307606,0.86,0.771,0.102,0.436,0.346,0.422,0.4,0.344,0.296,0.28,0.268,0.248,0.28,12.91824956,1.610307649,0.86,0.771,0.168,0.124,0.05,0.056,0.038,0.018,0.016,0.016
2020-03-01,9.817672165,-2.898464285,-6.604518165,1.37,0.671054721,0.862,0.02,0.001,1,0.554,11.5619839,-16.42167919,4.015787024,-1.25238411,-2.914800418,1.37,0.871695548,1,0.001,0.001,1,0.918,64.56408266,-27.28695468,1.438119322,0.33818887,-2.747831032,1.37,0.683901991,0.001,0.934,0.408,1,0.238,-22.99891392,11.94404939,0.189760973,196.9029595,-202.6814324,1.37,0.967752758,0.005,0.789,0.214,1,0.507,-26.06419282,-12.78518364,259.0466025,-112.2979401,-454.7871564,1.37,0.989425134,0.271,0.631,0.721,1,0.705,-49.80591426,14.39468339,0.503,0.606,0.272,0.838,0.766,0.764,0.74,0.666,0.596,0.514,0.4,0.32,0.308,-49.80591426,14.39468339,0.503,0.606,0.272,0.838,0.766,0.764,0.74,0.666,0.596,0.514,0.4,0.32,0.308,19.65196164,-0.206450337,0.503,0.606,0.984,0.958,0.738,0.588,0.528,0.482,0.496,0.472
2020-04-01,12.3927554,-6.039210249,-10.77969936,1.37,0.926505256,0.991,0.008,0.012,1,0.978,9.125507533,-10.733392,5.209519468,-2.358982542,-5.385399767,1.37,0.903351531,0.991,0.008,0.007,1,0.989,17.45281048,-15.62158721,1.104576323,-0.596724523,-2.705496149,1.37,0.805581249,0.006,0.685,0.392,1,0.3,-22.5413781,-15.52349238,0.075152721,182.1132957,-184.7808668,1.37,0.78206001,0.015,0.759,0.256,1,0.076,-21.86573195,-7.671959804,610.1165568,-136.0614814,-1162.089522,1.37,0.980409981,0.999,0.056,0.015,1,0.053,-70.20017113,4.074154182,0.041,0.015,0.972,0.972,0.958,0.956,0.95,0.938,0.922,0.77,0.73,0.656,0.582,-70.20017113,4.074154182,0.041,0.015,0.972,0.972,0.958,0.956,0.95,0.938,0.922,0.77,0.73,0.656,0.582,25.5508957,0.261113896,0.041,0.015,0.968,0.968,0.968,0.97,0.972,0.972,0.974,0.972
2020-05-01,12.4045523,-7.172091573,-14.30741868,1.37,0.87448545,0.982,0.007,0.002,1,0.943,13.43634859,-16.77343898,4.818031541,-2.270754412,-4.935712115,1.37,0.920084482,0.981,0.012,0.013,1,0.998,20.32007033,-22.01689015,1.034132499,-0.575308513,-2.556110337,1.37,0.812170338,0.014,0.671,0.404,1,0.316,-31.07752645,-18.88936811,-0.198624807,194.3039176,-196.8282448,1.37,0.785214262,0.013,0.788,0.217,1,0.081,-22.30503715,5.376065871,617.3179093,-136.5489331,-1176.598123,1.37,0.980286714,0.988,0.067,0.023,1,0.045,-58.52034566,13.84088391,0.223,0.561,0.766,0.814,0.842,0.858,0.858,0.86,0.854,0.764,0.724,0.716,0.71,-58.52034566,13.84088391,0.223,0.561,0.766,0.814,0.842,0.858,0.858,0.86,0.854,0.764,0.724,0.716,0.71,18.51536026,2.228306784,0.223,0.561,0.592,0.582,0.592,0.57,0.552,0.558,0.558,0.552
2020-06-01,11.10763974,-6.087282308,-11.80997444,1.37,0.82631333,0.955,0.035,0.03,1,0.927,15.62403734,-18.03555755,4.622518243,-1.974051724,-4.350759268,1.37,0.937823548,0.962,0.04,0.04,1,0.996,20.88310482,-26.1888592,1.114932361,-0.457486693,-3.17780288,1.37,0.754908585,0.035,0.693,0.277,1,0.277,-27.68022806,-21.3356562,-0.14128052,205.7434262,-209.920083,1.37,0.904312889,0.035,0.839,0.166,1,0.23,-22.41500128,5.391988258,506.8079411,-129.0686342,-953.9531457,1.37,0.98242089,0.952,0.1,0.071,1,0.078,-47.85493988,18.27504647,0.601,0.94,0.13,0.556,0.618,0.614,0.588,0.606,0.58,0.622,0.62,0.598,0.542,-47.85493988,18.27504647,0.601,0.94,0.13,0.556,0.618,0.614,0.588,0.606,0.58,0.622,0.62,0.598,0.542,18.71997671,0.896602176,0.601,0.94,0.848,0.796,0.612,0.552,0.506,0.538,0.51,0.502
2020-07-01,11.28445063,-6.473594141,-12.42243523,1.37,0.789589744,0.953,0.028,0.025,1,0.899,16.98713058,-22.35413607,4.816826832,-1.97959317,-4.616369035,1.37,0.894131405,0.98,0.052,0.027,1,0.913,21.34989336,-27.54905994,1.117862316,-0.429129962,-3.2605972,1.37,0.756545471,0.038,0.696,0.239,1,0.281,-25.0562457,-20.63256902,-0.167699679,210.5699633,-216.9498644,1.37,0.975331267,0.034,0.871,0.123,1,0.676,-23.98371579,7.164074859,446.751324,-125.0034674,-832.9567834,1.37,0.983832755,0.903,0.108,0.111,1,0.084,-50.11592853,14.69982929,0.484,0.691,0.546,0.49,0.526,0.584,0.616,0.596,0.604,0.602,0.6,0.59,0.538,-50.11592853,14.69982929,0.484,0.691,0.546,0.49,0.526,0.584,0.616,0.596,0.604,0.602,0.6,0.59,0.538,19.91444143,2.501008365,0.484,0.691,0.66,0.68,0.778,0.702,0.724,0.784,0.698,0.678
2020-08-01,11.68319495,-6.884094448,-14.52306967,1.37,0.779326066,0.951,0.019,0.008,1,0.866,17.98394002,-26.52474324,4.988219799,-2.410609083,-5.316646049,1.37,0.940506661,0.972,0.007,0.014,1,0.994,22.34560625,-31.95409987,0.936422804,-0.397366556,-2.805165606,1.37,0.75482406,0.002,0.701,0.355,1,0.279,-27.774689,-18.5036054,-0.472989144,219.056708,-225.5995946,1.37,0.973436472,0.002,0.911,0.087,1,0.663,-29.46162932,10.13787895,454.2891199,-125.5136926,-848.1432179,1.37,0.983644519,0.918,0.107,0.095,1,0.085,-49.62751013,17.7828551,0.479,0.928,0.162,0.732,0.67,0.674,0.642,0.64,0.628,0.628,0.632,0.622,0.534,-49.62751013,17.7828551,0.479,0.928,0.162,0.732,0.67,0.674,0.642,0.64,0.628,0.628,0.632,0.622,0.534,22.12760153,0.672890039,0.479,0.928,0.94,0.938,0.92,0.92,0.916,0.894,0.774,0.722
2020-09-01,11.79596625,-7.300644658,-15.38246973,1.37,0.823488271,0.952,0.005,0.013,1,0.945,19.06491323,-30.57647917,4.667567221,-3.247575315,-6.984275143,1.37,0.953505344,0.919,0.001,0.001,1,0.996,21.11796775,-37.67444651,1.192872269,-0.517855795,-3.55275255,1.37,0.773295404,0.106,0.62,0.165,1,0.333,-27.41490433,-14.7853743,-0.310212085,295.4810804,-305.2248653,1.37,0.984012671,0.025,0.998,0.003,1,0.793,-32.94624795,16.91194083,419.9177654,-123.1871332,-778.8950806,1.37,0.984529761,0.871,0.144,0.126,1,0.127,-50.69051602,13.79308187,0.425,0.565,0.646,0.628,0.634,0.634,0.664,0.644,0.666,0.654,0.644,0.634,0.552,-50.69051602,13.79308187,0.425,0.565,0.646,0.628,0.634,0.634,0.664,0.644,0.666,0.654,0.644,0.634,0.552,21.84935853,1.227225056,0.425,0.565,0.882,0.908,0.914,0.894,0.93,0.866,0.746,0.726
2020-10-01,11.90176,-7.329500366,-15.83174182,1.37,0.810748576,0.962,0.01,0.009,1,0.913,17.99624334,-32.76636163,5.093489319,-3.742123747,-7.768519468,1.37,0.965461717,0.99,0.001,0.002,1,0.999,18.35690757,-42.86180311,1.160450751,-0.521627301,-3.431252948,1.37,0.769948056,0.109,0.599,0.191,1,0.337,-25.93706897,-11.07779781,-0.241239495,285.5179537,-294.3540811,1.37,0.982947066,0.068,0.996,0.006,1,0.781,-33.77329342,19.18514863,463.8367997,-126.1599646,-867.3789753,1.37,0.983410758,0.938,0.093,0.065,1,0.085,-55.66945105,14.52208399,0.232,0.669,0.758,0.782,0.786,0.812,0.838,0.896,0.886,0.804,0.804,0.808,0.776,-55.66945105,14.52208399,0.232,0.669,0.758,0.782,0.786,0.812,0.838,0.896,0.886,0.804,0.804,0.808,0.776,19.15903282,2.474091684,0.232,0.669,0.548,0.56,0.6,0.834,0.752,0.652,0.62,0.6
2020-11-01,11.98226412,-7.330876356,-16.28719983,1.37,0.778456441,0.957,0.025,0.008,1,0.824,16.50668666,-32.24149912,5.062550798,-3.47208243,-7.272549409,1.37,0.961317533,0.965,0.036,0.037,1,0.971,16.66609532,-48.76266044,1.378839625,-0.685597463,-3.947049682,1.37,0.822505124,0.162,0.535,0.025,1,0.451,-20.22812651,-12.98129697,-0.090076564,241.0663476,-250.5565707,1.37,0.993755995,0.14,0.935,0.063,1,0.946,-27.46754189,23.12098463,408.567919,-122.4188745,-756.0284893,1.37,0.984837386,0.858,0.154,0.143,1,0.151,-55.15738061,18.72197213,0.238,0.952,0.146,0.928,0.914,0.9,0.864,0.774,0.752,0.784,0.816,0.812,0.75,-55.15738061,18.72197213,0.238,0.952,0.146,0.928,0.914,0.9,0.864,0.774,0.752,0.784,0.816,0.812,0.75,22.48718236,-1.50955109,0.238,0.952,0.96,0.95,0.93,0.81,0.742,0.686,0.65,0.62
2020-12-01,11.2350071,-6.662950003,-13.74126681,1.37,0.807946232,0.855,0.108,0.107,1,0.91,12.08155014,-25.23254366,4.613024313,-2.472607629,-6.063829799,1.37,0.868871623,0.849,0.066,0.053,1,0.737,11.42147517,-28.43652658,1.319895798,-0.683537859,-3.722727446,1.37,0.824875165,0.159,0.531,0.105,1,0.458,20.37358898,-19.81759908,-0.244015423,196.3832939,-205.2424765,1.37,0.99253414,0.073,0.81,0.18,1,0.923,-19.03005012,20.46504063,336.4329824,-117.5361395,-610.6978772,1.37,0.986964327,0.742,0.259,0.254,1,0.256,-47.47632999,13.33535159,0.595,0.472,0.57,0.512,0.496,0.462,0.446,0.496,0.476,0.426,0.404,0.316,0.234,-47.47632999,13.33535159,0.595,0.472,0.57,0.512,0.496,0.462,0.446,0.496,0.476,0.426,0.404,0.316,0.234,17.78084297,1.412131178,0.595,0.472,0.584,0.662,0.584,0.584,0.544,0.496,0.48,0.424
2021-01-01,10.61033056,-6.020724135,-11.75260594,1.37,0.756470674,0.805,0.179,0.165,1,0.762,-21.56406674,21.2547887,4.574602025,-2.594673329,-6.165928227,1.37,0.891281017,0.838,0.058,0.053,1,0.806,-16.00963542,-19.70209397,1.404316249,-0.69270301,-4.112389312,1.37,0.834874281,0.186,0.524,0.013,1,0.473,27.79267528,-25.13616628,-0.241278257,180.3228513,-190.9474153,1.37,0.994355891,0.076,0.744,0.24,1,0.963,-13.62368849,13.53188585,296.1460745,-114.8091628,-529.5316454,1.37,0.98825016,0.608,0.393,0.393,1,0.39,-48.38665534,16.62089757,0.519,0.857,0.206,0.646,0.728,0.734,0.718,0.708,0.664,0.562,0.506,0.376,0.274,-48.38665534,16.62089757,0.519,0.857,0.206,0.646,0.728,0.734,0.718,0.708,0.664,0.562,0.506,0.376,0.274,19.05395335,0.517566528,0.519,0.857,0.784,0.762,0.708,0.658,0.65,0.562,0.524,0.474
2021-02-01,10.74948416,-6.258825181,-12.06061365,1.37,0.790129509,0.802,0.164,0.167,1,0.84,-20.59332351,21.52926916,4.311421595,-2.46396792,-5.94186279,1.37,0.882936748,0.781,0.096,0.091,1,0.758,-16.77194736,-13.51779682,1.636958046,-0.869934313,-4.746977121,1.37,0.859366478,0.23,0.464,0.002,1,0.523,35.13020813,-31.69544819,-0.057674322,158.0468285,-170.9569166,1.37,0.999245005,0.197,0.644,0.316,1,0.997,14.09664801,-20.26566621,329.7977326,-117.0870067,-597.3298067,1.37,0.987173018,0.762,0.239,0.239,1,0.236,-50.51818898,17.40051924,0.403,0.904,0.204,0.794,0.782,0.774,0.78,0.748,0.748,0.736,0.722,0.674,0.516,-50.51818898,17.40051924,0.403,0.904,0.204,0.794,0.782,0.774,0.78,0.748,0.748,0.736,0.722,0.674,0.516,16.64265076,1.724075921,0.403,0.904,0.458,0.464,0.466,0.478,0.472,0.454,0.39,0.324
2021-03-01,10.75346623,-6.541900984,-9.570785422,1.37,0.84845824,0.799,0.129,0.24,1,0.962,-20.33090133,17.8780387,3.949095062,-1.901198026,-4.718557357,1.37,0.85658055,0.75,0.235,0.183,1,0.646,-25.69642576,16.39670281,2.055083465,-1.245540667,-5.567175256,1.37,0.919888178,0.345,0.215,0.006,1,0.574,34.13660431,-30.11354471,0.352923762,111.7651186,-126.3494319,1.37,0.999997081,0.279,0.408,0.556,1,1,16.56694121,-13.99841223,343.7674494,-118.0326016,-625.474664,1.37,0.986735744,0.818,0.183,0.183,1,0.18,-55.02697158,16.22354244,0.212,0.83,0.342,0.894,0.888,0.888,0.86,0.81,0.792,0.808,0.804,0.784,0.692,-55.02697158,16.22354244,0.212,0.83,0.342,0.894,0.888,0.888,0.86,0.81,0.792,0.808,0.804,0.784,0.692,19.42322382,0.632004355,0.212,0.83,0.812,0.79,0.678,0.67,0.64,0.666,0.686,0.69
2021-04-01,11.41958505,-7.076462424,-10.71440654,1.37,0.831707322,0.868,0.071,0.238,1,0.939,-13.82139339,-13.57783163,4.099897046,-2.21829347,-5.32501807,1.37,0.887924694,0.763,0.16,0.145,1,0.783,-28.26744406,19.36781747,2.3539369,-1.483763849,-6.230711108,1.37,0.94084284,0.445,0.043,0.005,1,0.672,34.7695838,-29.91091348,0.385993135,24.27278431,-38.3089168,1.37,0.999907463,0.301,0.075,0.896,1,0.983,22.8426858,-19.85157015,344.0073482,-118.0488401,-625.9579893,1.37,0.986728307,0.816,0.185,0.185,1,0.182,-50.50394088,15.00339182,0.398,0.718,0.594,0.34,0.542,0.614,0.652,0.718,0.77,0.82,0.844,0.834,0.826,-50.50394088,15.00339182,0.398,0.718,0.594,0.34,0.542,0.614,0.652,0.718,0.77,0.82,0.844,0.834,0.826,16.29526032,2.326440571,0.398,0.718,0.276,0.326,0.404,0.406,0.424,0.438,0.426,0.376
2021-05-01,11.31505909,-7.024240593,-11.42450285,1.37,0.826253449,0.851,0.079,0.203,1,0.918,-13.39598271,-10.89842396,3.954571873,-2.156782515,-5.254483835,1.37,0.873588721,0.721,0.179,0.163,1,0.688,-31.40757912,19.91321958,2.234166596,-1.441783735,-5.872147556,1.37,0.941389099,0.414,0.043,0.03,1,0.693,43.55439847,-38.00753451,0.178396806,-125.2207243,113.10716,1.37,0.995981824,0.244,0.002,0.999,1,0.913,25.56086589,-24.80215111,356.9136471,-112.7558278,-824.7276712,1.37,0.993167034,0.815,0.643,0.106,1,0.996,-42.86177347,17.76608772,0.859,0.917,0.06,0.268,0.284,0.268,0.222,0.258,0.264,0.296,0.298,0.292,0.296,-42.86177347,17.76608772,0.859,0.917,0.06,0.268,0.284,0.268,0.222,0.258,0.264,0.296,0.298,0.292,0.296,15.82389176,1.761139124,0.859,0.917,0.352,0.314,0.256,0.298,0.296,0.294,0.258,0.376
2021-06-01,10.74395428,-6.604452621,-9.521844949,1.37,0.868251579,0.736,0.17,0.301,1,0.97,-14.44873703,-10.33257802,3.727451508,-2.16320772,-5.1790672,1.37,0.885018093,0.617,0.192,0.188,1,0.756,-33.7493897,19.21060115,2.178373511,-1.362745347,-5.888812998,1.37,0.929028065,0.401,0.111,0.045,1,0.615,48.95989353,-44.1424305,0.222650005,82.20361583,-96.63597417,1.37,0.999886878,0.259,0.326,0.638,1,0.967,26.65356336,-25.74471003,328.6540792,-83.50828115,-816.5473863,1.37,0.98981431,0.715,0.996,0.13,1,0.789,-41.10255974,14.90904679,0.91,0.698,0.196,0.114,0.132,0.13,0.138,0.162,0.2,0.214,0.21,0.184,0.1,-41.10255974,14.90904679,0.91,0.698,0.196,0.114,0.132,0.13,0.138,0.162,0.2,0.214,0.21,0.184,0.1,16.39005033,1.985708996,0.91,0.698,0.306,0.41,0.38,0.354,0.332,0.334,0.324,0.512
2021-07-01,10.61590706,-6.539911073,-8.342308393,1.37,0.887680864,0.705,0.194,0.325,1,0.976,-17.38225496,8.749073351,4.05774055,-2.37102253,-5.537081393,1.37,0.906649897,0.74,0.129,0.125,1,0.858,-37.17292729,17.71163144,2.0077345,-1.354450667,-4.85522646,1.37,0.951066319,0.322,0.134,0.103,1,0.747,43.39152273,-46.01842471,0.034142788,115.2157133,-127.3416463,1.37,0.999266977,0.228,0.449,0.528,1,0.923,21.96802463,-24.09110555,327.8182323,-73.00048938,-852.5010355,1.37,0.9890575,0.705,0.996,0.077,1,0.566,-42.68144616,13.65823362,0.845,0.507,0.312,0.25,0.204,0.182,0.182,0.176,0.206,0.198,0.2,0.182,0.098,-42.68144616,13.65823362,0.845,0.507,0.312,0.25,0.204,0.182,0.182,0.176,0.206,0.198,0.2,0.182,0.098,16.13258725,1.415072334,0.845,0.507,0.434,0.368,0.338,0.28,0.292,0.268,0.224,0.266
2021-08-01,10.56738017,-6.270404603,-8.783961981,1.37,0.851917365,0.684,0.272,0.313,1,0.909,-17.13323299,9.843683293,4.113770958,-2.358248278,-5.450283367,1.37,0.913686361,0.755,0.148,0.145,1,0.874,-28.925585,-18.52208293,1.78260684,-1.118209838,-4.597812121,1.37,0.925909276,0.264,0.368,0.128,1,0.593,27.7704118,-34.12435535,-0.202762719,98.3168187,-110.5356475,1.37,0.991883983,0.101,0.4,0.585,1,0.802,-23.30371307,-21.46577784,345.3804866,-68.27011111,-850.9402117,1.37,0.988361044,0.784,0.997,0.086,1,0.428,-42.69092408,17.11383031,0.843,0.885,0.072,0.396,0.33,0.308,0.258,0.272,0.268,0.256,0.258,0.264,0.226,-42.69092408,17.11383031,0.843,0.885,0.072,0.396,0.33,0.308,0.258,0.272,0.268,0.256,0.258,0.264,0.226,15.22692055,2.072370475,0.843,0.885,0.188,0.188,0.228,0.258,0.234,0.228,0.328,0.206
2021-09-01,10.46958457,-6.26289249,-8.683948614,1.37,0.879740685,0.644,0.292,0.33,1,0.955,-15.42783301,7.649934233,4.088829691,-2.535719126,-5.730017217,1.37,0.924411864,0.732,0.078,0.113,1,0.896,-22.17618247,-26.44191716,1.842118424,-1.212993812,-4.573753408,1.37,0.94063333,0.301,0.274,0.138,1,0.684,-24.62647672,-24.55354149,-0.101362518,170.0278374,-182.3765602,1.37,0.998424009,0.208,0.688,0.286,1,0.894,-29.79970988,-15.34736484,329.116129,-67.28690922,-866.6437103,1.37,0.989209334,0.673,0.995,0.069,1,0.627,-45.46089736,13.84436343,0.669,0.58,0.4,0.374,0.348,0.35,0.384,0.34,0.33,0.352,0.352,0.344,0.334,-45.46089736,13.84436343,0.669,0.58,0.4,0.374,0.348,0.35,0.384,0.34,0.33,0.352,0.352,0.344,0.334,15.12123093,1.672255304,0.669,0.58,0.25,0.236,0.278,0.212,0.208,0.176,0.22,0.146
2021-10-01,11.09859105,-7.01004143,-9.094552109,1.37,0.904165702,0.807,0.083,0.312,1,0.978,-11.79010253,5.594111201,4.227296484,-2.801153276,-6.168861577,1.37,0.93718379,0.775,0.053,0.055,1,0.916,-17.56652545,-36.48760781,2.065661325,-1.477685447,-4.704673598,1.37,0.966567164,0.419,0.021,0.115,1,0.789,-20.26101668,-19.85761954,0.027246983,130.7128209,-142.4200527,1.37,0.99884608,0.287,0.49,0.487,1,0.898,-27.9113594,12.14325402,350.198257,-68.30081732,-851.0451621,1.37,0.989554717,0.794,0.983,0.107,1,0.721,-50.18730712,12.36149338,0.365,0.324,0.696,0.656,0.662,0.602,0.544,0.544,0.518,0.48,0.49,0.506,0.51,-50.18730712,12.36149338,0.365,0.324,0.696,0.656,0.662,0.602,0.544,0.544,0.518,0.48,0.49,0.506,0.51,14.83131059,1.406556211,0.365,0.324,0.274,0.274,0.214,0.19,0.196,0.164,0.174,0.096
2021-11-01,11.28969278,-7.489201826,-7.385456729,1.37,0.947369734,0.839,0.011,0.414,1,0.998,11.88081991,-10.11801348,4.321386211,-2.54680549,-5.443947933,1.37,0.939018783,0.782,0.108,0.208,1,0.914,18.15317757,-37.59475476,2.021529016,-1.675598864,-3.579547842,1.37,0.988852276,0.392,0.008,0.27,1,0.898,13.06839576,-19.22984231,-0.078952395,91.41963919,-103.3523946,1.37,0.999794987,0.249,0.341,0.642,1,0.958,-25.39201621,12.22614224,364.2795785,-62.75422099,-935.0850297,1.37,0.991298623,0.819,0.988,0.055,1,0.962,-47.13308009,16.67487687,0.55,0.859,0.158,0.674,0.594,0.572,0.524,0.478,0.46,0.424,0.396,0.394,0.406,-47.13308009,16.67487687,0.55,0.859,0.158,0.674,0.594,0.572,0.524,0.478,0.46,0.424,0.396,0.394,0.406,15.72108278,1.188414543,0.55,0.859,0.546,0.382,0.192,0.24,0.234,0.344,0.288,0.226
2021-12-01,11.24662756,-6.839075632,-9.19553334,1.37,0.852910555,0.821,0.159,0.311,1,0.829,14.00996283,-11.98958517,4.467430137,-2.474999521,-5.272111782,1.37,0.943273209,0.813,0.151,0.275,1,0.927,19.91903628,-20.13170879,1.857069547,-1.618339285,-2.815724623,1.37,0.987116257,0.322,0.027,0.39,1,0.87,11.2761293,-24.57934289,-0.342533237,86.59310213,-96.32261329,1.37,0.999075067,0.02,0.323,0.667,1,0.874,-28.69616451,-12.84733918,397.2488842,-76.13057322,-913.9015917,1.37,0.990123955,0.842,0.911,0.081,1,0.809,-50.48702378,12.77371435,0.345,0.382,0.672,0.584,0.588,0.604,0.628,0.608,0.58,0.554,0.548,0.53,0.528,-50.48702378,12.77371435,0.345,0.382,0.672,0.584,0.588,0.604,0.628,0.608,0.58,0.554,0.548,0.53,0.528,19.17548121,0.38998961,0.345,0.382,0.776,0.752,0.77,0.664,0.632,0.646,0.574,0.478
